prop_ally,beta,prop_ally_top_k,prop_min_top_k
0.23333333333333334,0.6,0.12833333333333333,0.145
0.23333333333333334,0.65,0.11846153846153847,0.13384615384615384
0.23333333333333334,0.7,0.11,0.12428571428571429
0.23333333333333334,0.75,0.128,0.116
0.23333333333333334,0.8,0.1825,0.10875
0.23333333333333334,0.85,0.23058823529411765,0.10235294117647059
0.23333333333333334,0.9,0.2588888888888889,0.1111111111111111
0.23333333333333334,0.95,0.24526315789473685,0.15789473684210525
0.23333333333333334,1.0,0.233,0.2
0.23333333333333334,0.05,0.22,0.32
0.23333333333333334,0.1,0.22,0.3
0.23333333333333334,0.15,0.23333333333333334,0.2733333333333333
0.23333333333333334,0.2,0.24,0.235
0.23333333333333334,0.25,0.244,0.208
0.23333333333333334,0.3,0.23666666666666666,0.20333333333333334
0.23333333333333334,0.35,0.24571428571428572,0.19428571428571428
0.23333333333333334,0.4,0.22,0.1875
0.23333333333333334,0.45,0.19555555555555557,0.16666666666666666
0.23333333333333334,0.5,0.176,0.15
0.23333333333333334,0.55,0.16,0.13636363636363635
0.23333333333333334,0.6,0.14666666666666667,0.125
0.23333333333333334,0.65,0.13538461538461538,0.11538461538461539
0.23333333333333334,0.7,0.12571428571428572,0.10714285714285714
0.23333333333333334,0.75,0.144,0.1
0.23333333333333334,0.8,0.1975,0.09375
0.23333333333333334,0.85,0.2447058823529412,0.08823529411764706
0.23333333333333334,0.9,0.2588888888888889,0.1111111111111111
0.23333333333333334,0.95,0.24526315789473685,0.15789473684210525
0.23333333333333334,1.0,0.233,0.2
0.23333333333333334,0.05,0.14,0.42
0.23333333333333334,0.1,0.16,0.37
0.23333333333333334,0.15,0.16666666666666666,0.34
0.23333333333333334,0.2,0.195,0.29
0.23333333333333334,0.25,0.208,0.252
0.23333333333333334,0.3,0.21,0.24666666666666667
0.23333333333333334,0.35,0.22285714285714286,0.23714285714285716
0.23333333333333334,0.4,0.205,0.215
0.23333333333333334,0.45,0.18222222222222223,0.19111111111111112
0.23333333333333334,0.5,0.164,0.172
0.23333333333333334,0.55,0.14909090909090908,0.15636363636363637
0.23333333333333334,0.6,0.13666666666666666,0.14333333333333334
0.23333333333333334,0.65,0.12615384615384614,0.13230769230769232
0.23333333333333334,0.7,0.11714285714285715,0.12285714285714286
0.23333333333333334,0.75,0.12933333333333333,0.11466666666666667
0.23333333333333334,0.8,0.18375,0.1075
0.23333333333333334,0.85,0.23176470588235293,0.1011764705882353
0.23333333333333334,0.9,0.2588888888888889,0.1111111111111111
0.23333333333333334,0.95,0.24526315789473685,0.15789473684210525
0.23333333333333334,1.0,0.233,0.2
0.23333333333333334,0.05,0.14,0.36
0.23333333333333334,0.1,0.2,0.25
0.23333333333333334,0.15,0.22666666666666666,0.21333333333333335
0.23333333333333334,0.2,0.21,0.215
0.23333333333333334,0.25,0.22,0.192
0.23333333333333334,0.3,0.21666666666666667,0.20666666666666667
0.23333333333333334,0.35,0.21428571428571427,0.22
0.23333333333333334,0.4,0.1875,0.195
0.23333333333333334,0.45,0.16666666666666666,0.17333333333333334
0.23333333333333334,0.5,0.15,0.156
0.23333333333333334,0.55,0.13636363636363635,0.14181818181818182
0.23333333333333334,0.6,0.125,0.13
0.23333333333333334,0.65,0.11538461538461539,0.12
0.23333333333333334,0.7,0.10714285714285714,0.11142857142857143
0.23333333333333334,0.75,0.14,0.104
0.23333333333333334,0.8,0.19375,0.0975
0.23333333333333334,0.85,0.2411764705882353,0.09176470588235294
0.23333333333333334,0.9,0.2588888888888889,0.1111111111111111
0.23333333333333334,0.95,0.24526315789473685,0.15789473684210525
0.23333333333333334,1.0,0.233,0.2
0.23333333333333334,0.05,0.16,0.38
0.23333333333333334,0.1,0.24,0.29
0.23333333333333334,0.15,0.22,0.26666666666666666
0.23333333333333334,0.2,0.25,0.225
0.23333333333333334,0.25,0.232,0.232
0.23333333333333334,0.3,0.22666666666666666,0.22333333333333333
0.23333333333333334,0.35,0.23714285714285716,0.22
0.23333333333333334,0.4,0.215,0.2
0.23333333333333334,0.45,0.19111111111111112,0.17777777777777778
0.23333333333333334,0.5,0.172,0.16
0.23333333333333334,0.55,0.15636363636363637,0.14545454545454545
0.23333333333333334,0.6,0.14333333333333334,0.13333333333333333
0.23333333333333334,0.65,0.13230769230769232,0.12307692307692308
0.23333333333333334,0.7,0.12285714285714286,0.11428571428571428
0.23333333333333334,0.75,0.13733333333333334,0.10666666666666667
0.23333333333333334,0.8,0.19125,0.1
0.23333333333333334,0.85,0.2388235294117647,0.09411764705882353
0.23333333333333334,0.9,0.2588888888888889,0.1111111111111111
0.23333333333333334,0.95,0.24526315789473685,0.15789473684210525
0.23333333333333334,1.0,0.233,0.2
0.26666666666666666,0.05,0.18,0.34
0.26666666666666666,0.1,0.22,0.25
0.26666666666666666,0.15,0.2,0.2733333333333333
0.26666666666666666,0.2,0.205,0.25
0.26666666666666666,0.25,0.24,0.224
0.26666666666666666,0.3,0.23666666666666666,0.22333333333333333
0.26666666666666666,0.35,0.24,0.21428571428571427
0.26666666666666666,0.4,0.21,0.19
0.26666666666666666,0.45,0.18666666666666668,0.1688888888888889
0.26666666666666666,0.5,0.168,0.152
0.26666666666666666,0.55,0.15272727272727274,0.13818181818181818
0.26666666666666666,0.6,0.14,0.12666666666666668
0.26666666666666666,0.65,0.12923076923076923,0.11692307692307692
0.26666666666666666,0.7,0.13,0.10857142857142857
0.26666666666666666,0.75,0.188,0.10133333333333333
0.26666666666666666,0.8,0.23875,0.095
0.26666666666666666,0.85,0.28352941176470586,0.08941176470588236
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.22,0.36
0.26666666666666666,0.1,0.26,0.29
0.26666666666666666,0.15,0.24666666666666667,0.2866666666666667
0.26666666666666666,0.2,0.27,0.255
0.26666666666666666,0.25,0.268,0.248
0.26666666666666666,0.3,0.2733333333333333,0.24
0.26666666666666666,0.35,0.2742857142857143,0.23714285714285716
0.26666666666666666,0.4,0.25,0.2175
0.26666666666666666,0.45,0.2222222222222222,0.19333333333333333
0.26666666666666666,0.5,0.2,0.174
0.26666666666666666,0.55,0.18181818181818182,0.15818181818181817
0.26666666666666666,0.6,0.16666666666666666,0.145
0.26666666666666666,0.65,0.15384615384615385,0.13384615384615384
0.26666666666666666,0.7,0.14285714285714285,0.12428571428571429
0.26666666666666666,0.75,0.17333333333333334,0.116
0.26666666666666666,0.8,0.225,0.10875
0.26666666666666666,0.85,0.27058823529411763,0.10235294117647059
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.26,0.32
0.26666666666666666,0.1,0.24,0.23
0.26666666666666666,0.15,0.21333333333333335,0.24666666666666667
0.26666666666666666,0.2,0.245,0.235
0.26666666666666666,0.25,0.236,0.228
0.26666666666666666,0.3,0.25,0.21333333333333335
0.26666666666666666,0.35,0.24571428571428572,0.2057142857142857
0.26666666666666666,0.4,0.215,0.18
0.26666666666666666,0.45,0.19111111111111112,0.16
0.26666666666666666,0.5,0.172,0.144
0.26666666666666666,0.55,0.15636363636363637,0.13090909090909092
0.26666666666666666,0.6,0.14333333333333334,0.12
0.26666666666666666,0.65,0.13230769230769232,0.11076923076923077
0.26666666666666666,0.7,0.1357142857142857,0.10285714285714286
0.26666666666666666,0.75,0.19333333333333333,0.096
0.26666666666666666,0.8,0.24375,0.09
0.26666666666666666,0.85,0.28823529411764703,0.08470588235294117
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.14,0.46
0.26666666666666666,0.1,0.22,0.34
0.26666666666666666,0.15,0.2866666666666667,0.29333333333333333
0.26666666666666666,0.2,0.27,0.26
0.26666666666666666,0.25,0.28,0.252
0.26666666666666666,0.3,0.26666666666666666,0.23666666666666666
0.26666666666666666,0.35,0.2571428571428571,0.24285714285714285
0.26666666666666666,0.4,0.2375,0.215
0.26666666666666666,0.45,0.2111111111111111,0.19111111111111112
0.26666666666666666,0.5,0.19,0.172
0.26666666666666666,0.55,0.17272727272727273,0.15636363636363637
0.26666666666666666,0.6,0.15833333333333333,0.14333333333333334
0.26666666666666666,0.65,0.14615384615384616,0.13230769230769232
0.26666666666666666,0.7,0.1357142857142857,0.12285714285714286
0.26666666666666666,0.75,0.17466666666666666,0.11466666666666667
0.26666666666666666,0.8,0.22625,0.1075
0.26666666666666666,0.85,0.27176470588235296,0.1011764705882353
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.22,0.32
0.26666666666666666,0.1,0.26,0.3
0.26666666666666666,0.15,0.23333333333333334,0.30666666666666664
0.26666666666666666,0.2,0.255,0.265
0.26666666666666666,0.25,0.264,0.244
0.26666666666666666,0.3,0.2833333333333333,0.22666666666666666
0.26666666666666666,0.35,0.28,0.21714285714285714
0.26666666666666666,0.4,0.2575,0.1975
0.26666666666666666,0.45,0.2288888888888889,0.17555555555555555
0.26666666666666666,0.5,0.206,0.158
0.26666666666666666,0.55,0.18727272727272729,0.14363636363636365
0.26666666666666666,0.6,0.17166666666666666,0.13166666666666665
0.26666666666666666,0.65,0.15846153846153846,0.12153846153846154
0.26666666666666666,0.7,0.14714285714285713,0.11285714285714285
0.26666666666666666,0.75,0.184,0.10533333333333333
0.26666666666666666,0.8,0.235,0.09875
0.26666666666666666,0.85,0.28,0.09294117647058824
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.18,0.34
0.26666666666666666,0.1,0.19,0.26
0.26666666666666666,0.15,0.17333333333333334,0.26666666666666666
0.26666666666666666,0.2,0.195,0.265
0.26666666666666666,0.25,0.216,0.244
0.26666666666666666,0.3,0.22,0.26
0.26666666666666666,0.35,0.23142857142857143,0.24571428571428572
0.26666666666666666,0.4,0.2275,0.2325
0.26666666666666666,0.45,0.20222222222222222,0.20666666666666667
0.26666666666666666,0.5,0.182,0.186
0.26666666666666666,0.55,0.16545454545454547,0.1690909090909091
0.26666666666666666,0.6,0.15166666666666667,0.155
0.26666666666666666,0.65,0.14,0.14307692307692307
0.26666666666666666,0.7,0.13,0.13285714285714287
0.26666666666666666,0.75,0.16533333333333333,0.124
0.26666666666666666,0.8,0.2175,0.11625
0.26666666666666666,0.85,0.2635294117647059,0.10941176470588235
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.34,0.3
0.26666666666666666,0.1,0.28,0.32
0.26666666666666666,0.15,0.25333333333333335,0.2733333333333333
0.26666666666666666,0.2,0.275,0.24
0.26666666666666666,0.25,0.288,0.22
0.26666666666666666,0.3,0.2866666666666667,0.24
0.26666666666666666,0.35,0.2885714285714286,0.22857142857142856
0.26666666666666666,0.4,0.2675,0.2175
0.26666666666666666,0.45,0.23777777777777778,0.19333333333333333
0.26666666666666666,0.5,0.214,0.174
0.26666666666666666,0.55,0.19454545454545455,0.15818181818181817
0.26666666666666666,0.6,0.17833333333333334,0.145
0.26666666666666666,0.65,0.1646153846153846,0.13384615384615384
0.26666666666666666,0.7,0.15285714285714286,0.12428571428571429
0.26666666666666666,0.75,0.17333333333333334,0.116
0.26666666666666666,0.8,0.225,0.10875
0.26666666666666666,0.85,0.27058823529411763,0.10235294117647059
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.24,0.44
0.26666666666666666,0.1,0.26,0.39
0.26666666666666666,0.15,0.2733333333333333,0.3466666666666667
0.26666666666666666,0.2,0.265,0.31
0.26666666666666666,0.25,0.244,0.288
0.26666666666666666,0.3,0.24333333333333335,0.2733333333333333
0.26666666666666666,0.35,0.24571428571428572,0.26285714285714284
0.26666666666666666,0.4,0.22,0.24
0.26666666666666666,0.45,0.19555555555555557,0.21333333333333335
0.26666666666666666,0.5,0.176,0.192
0.26666666666666666,0.55,0.16,0.17454545454545456
0.26666666666666666,0.6,0.14666666666666667,0.16
0.26666666666666666,0.65,0.13538461538461538,0.1476923076923077
0.26666666666666666,0.7,0.12571428571428572,0.13714285714285715
0.26666666666666666,0.75,0.16133333333333333,0.128
0.26666666666666666,0.8,0.21375,0.12
0.26666666666666666,0.85,0.26,0.11294117647058824
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.16,0.26
0.26666666666666666,0.1,0.25,0.17
0.26666666666666666,0.15,0.24,0.22666666666666666
0.26666666666666666,0.2,0.22,0.245
0.26666666666666666,0.25,0.236,0.252
0.26666666666666666,0.3,0.24333333333333335,0.24666666666666667
0.26666666666666666,0.35,0.25142857142857145,0.23714285714285716
0.26666666666666666,0.4,0.2275,0.21
0.26666666666666666,0.45,0.20222222222222222,0.18666666666666668
0.26666666666666666,0.5,0.182,0.168
0.26666666666666666,0.55,0.16545454545454547,0.15272727272727274
0.26666666666666666,0.6,0.15166666666666667,0.14
0.26666666666666666,0.65,0.14,0.12923076923076923
0.26666666666666666,0.7,0.13,0.12
0.26666666666666666,0.75,0.17733333333333334,0.112
0.26666666666666666,0.8,0.22875,0.105
0.26666666666666666,0.85,0.2741176470588235,0.0988235294117647
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.26666666666666666,0.05,0.24,0.34
0.26666666666666666,0.1,0.27,0.24
0.26666666666666666,0.15,0.26,0.26
0.26666666666666666,0.2,0.255,0.255
0.26666666666666666,0.25,0.244,0.244
0.26666666666666666,0.3,0.25666666666666665,0.24333333333333335
0.26666666666666666,0.35,0.26,0.24
0.26666666666666666,0.4,0.23,0.215
0.26666666666666666,0.45,0.20444444444444446,0.19111111111111112
0.26666666666666666,0.5,0.184,0.172
0.26666666666666666,0.55,0.16727272727272727,0.15636363636363637
0.26666666666666666,0.6,0.15333333333333332,0.14333333333333334
0.26666666666666666,0.65,0.14153846153846153,0.13230769230769232
0.26666666666666666,0.7,0.13142857142857142,0.12285714285714286
0.26666666666666666,0.75,0.17466666666666666,0.11466666666666667
0.26666666666666666,0.8,0.22625,0.1075
0.26666666666666666,0.85,0.27176470588235296,0.1011764705882353
0.26666666666666666,0.9,0.2966666666666667,0.1111111111111111
0.26666666666666666,0.95,0.2810526315789474,0.15789473684210525
0.26666666666666666,1.0,0.267,0.2
0.3,0.05,0.26,0.34
0.3,0.1,0.21,0.33
0.3,0.15,0.24666666666666667,0.3
0.3,0.2,0.275,0.275
0.3,0.25,0.3,0.232
0.3,0.3,0.2966666666666667,0.23666666666666666
0.3,0.35,0.3057142857142857,0.22285714285714286
0.3,0.4,0.28,0.2025
0.3,0.45,0.24888888888888888,0.18
0.3,0.5,0.224,0.162
0.3,0.55,0.20363636363636364,0.14727272727272728
0.3,0.6,0.18666666666666668,0.135
0.3,0.65,0.1723076923076923,0.12461538461538461
0.3,0.7,0.17,0.11571428571428571
0.3,0.75,0.22533333333333333,0.108
0.3,0.8,0.27375,0.10125
0.3,0.85,0.3164705882352941,0.09529411764705882
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.26,0.44
0.3,0.1,0.3,0.3
0.3,0.15,0.31333333333333335,0.25333333333333335
0.3,0.2,0.315,0.245
0.3,0.25,0.304,0.22
0.3,0.3,0.32666666666666666,0.20666666666666667
0.3,0.35,0.32857142857142857,0.2057142857142857
0.3,0.4,0.2925,0.1825
0.3,0.45,0.26,0.1622222222222222
0.3,0.5,0.234,0.146
0.3,0.55,0.21272727272727274,0.13272727272727272
0.3,0.6,0.195,0.12166666666666667
0.3,0.65,0.18,0.1123076923076923
0.3,0.7,0.18142857142857144,0.10428571428571429
0.3,0.75,0.236,0.09733333333333333
0.3,0.8,0.28375,0.09125
0.3,0.85,0.32588235294117646,0.08588235294117647
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.22,0.44
0.3,0.1,0.29,0.32
0.3,0.15,0.35333333333333333,0.26666666666666666
0.3,0.2,0.34,0.25
0.3,0.25,0.3,0.22
0.3,0.3,0.30333333333333334,0.21
0.3,0.35,0.3142857142857143,0.2057142857142857
0.3,0.4,0.3,0.1875
0.3,0.45,0.26666666666666666,0.16666666666666666
0.3,0.5,0.24,0.15
0.3,0.55,0.21818181818181817,0.13636363636363635
0.3,0.6,0.2,0.125
0.3,0.65,0.18461538461538463,0.11538461538461539
0.3,0.7,0.17857142857142858,0.10714285714285714
0.3,0.75,0.23333333333333334,0.1
0.3,0.8,0.28125,0.09375
0.3,0.85,0.3235294117647059,0.08823529411764706
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.18,0.46
0.3,0.1,0.25,0.37
0.3,0.15,0.22,0.36
0.3,0.2,0.22,0.315
0.3,0.25,0.26,0.28
0.3,0.3,0.27666666666666667,0.25666666666666665
0.3,0.35,0.3,0.23714285714285716
0.3,0.4,0.2625,0.2075
0.3,0.45,0.23333333333333334,0.18444444444444444
0.3,0.5,0.21,0.166
0.3,0.55,0.19090909090909092,0.1509090909090909
0.3,0.6,0.175,0.13833333333333334
0.3,0.65,0.16153846153846155,0.1276923076923077
0.3,0.7,0.16714285714285715,0.11857142857142858
0.3,0.75,0.22266666666666668,0.11066666666666666
0.3,0.8,0.27125,0.10375
0.3,0.85,0.31411764705882356,0.0976470588235294
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.3,0.28
0.3,0.1,0.32,0.3
0.3,0.15,0.3,0.2733333333333333
0.3,0.2,0.315,0.25
0.3,0.25,0.304,0.228
0.3,0.3,0.30666666666666664,0.20666666666666667
0.3,0.35,0.30857142857142855,0.21142857142857144
0.3,0.4,0.2725,0.1875
0.3,0.45,0.24222222222222223,0.16666666666666666
0.3,0.5,0.218,0.15
0.3,0.55,0.19818181818181818,0.13636363636363635
0.3,0.6,0.18166666666666667,0.125
0.3,0.65,0.1676923076923077,0.11538461538461539
0.3,0.7,0.17857142857142858,0.10714285714285714
0.3,0.75,0.23333333333333334,0.1
0.3,0.8,0.28125,0.09375
0.3,0.85,0.3235294117647059,0.08823529411764706
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.24,0.34
0.3,0.1,0.2,0.32
0.3,0.15,0.22666666666666666,0.2866666666666667
0.3,0.2,0.245,0.275
0.3,0.25,0.26,0.244
0.3,0.3,0.25,0.24333333333333335
0.3,0.35,0.26857142857142857,0.23714285714285716
0.3,0.4,0.265,0.2275
0.3,0.45,0.23555555555555555,0.20222222222222222
0.3,0.5,0.212,0.182
0.3,0.55,0.19272727272727272,0.16545454545454547
0.3,0.6,0.17666666666666667,0.15166666666666667
0.3,0.65,0.16307692307692306,0.14
0.3,0.7,0.15571428571428572,0.13
0.3,0.75,0.212,0.12133333333333333
0.3,0.8,0.26125,0.11375
0.3,0.85,0.30470588235294116,0.10705882352941176
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.28,0.44
0.3,0.1,0.26,0.3
0.3,0.15,0.2733333333333333,0.28
0.3,0.2,0.295,0.26
0.3,0.25,0.3,0.26
0.3,0.3,0.30333333333333334,0.24666666666666667
0.3,0.35,0.2914285714285714,0.24285714285714285
0.3,0.4,0.2675,0.235
0.3,0.45,0.23777777777777778,0.2088888888888889
0.3,0.5,0.214,0.188
0.3,0.55,0.19454545454545455,0.1709090909090909
0.3,0.6,0.17833333333333334,0.15666666666666668
0.3,0.65,0.1646153846153846,0.14461538461538462
0.3,0.7,0.15285714285714286,0.13428571428571429
0.3,0.75,0.208,0.12533333333333332
0.3,0.8,0.2575,0.1175
0.3,0.85,0.30117647058823527,0.11058823529411765
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.26,0.46
0.3,0.1,0.3,0.35
0.3,0.15,0.26666666666666666,0.3466666666666667
0.3,0.2,0.285,0.3
0.3,0.25,0.28,0.268
0.3,0.3,0.2833333333333333,0.2633333333333333
0.3,0.35,0.2914285714285714,0.24857142857142858
0.3,0.4,0.26,0.2275
0.3,0.45,0.2311111111111111,0.20222222222222222
0.3,0.5,0.208,0.182
0.3,0.55,0.1890909090909091,0.16545454545454547
0.3,0.6,0.17333333333333334,0.15166666666666667
0.3,0.65,0.16,0.14
0.3,0.7,0.15571428571428572,0.13
0.3,0.75,0.212,0.12133333333333333
0.3,0.8,0.26125,0.11375
0.3,0.85,0.30470588235294116,0.10705882352941176
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.2,0.26
0.3,0.1,0.25,0.22
0.3,0.15,0.24,0.23333333333333334
0.3,0.2,0.26,0.21
0.3,0.25,0.252,0.224
0.3,0.3,0.26666666666666666,0.23
0.3,0.35,0.2714285714285714,0.2257142857142857
0.3,0.4,0.245,0.2075
0.3,0.45,0.21777777777777776,0.18444444444444444
0.3,0.5,0.196,0.166
0.3,0.55,0.1781818181818182,0.1509090909090909
0.3,0.6,0.16333333333333333,0.13833333333333334
0.3,0.65,0.15076923076923077,0.1276923076923077
0.3,0.7,0.16714285714285715,0.11857142857142858
0.3,0.75,0.22266666666666668,0.11066666666666666
0.3,0.8,0.27125,0.10375
0.3,0.85,0.31411764705882356,0.0976470588235294
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
0.3,0.05,0.2,0.4
0.3,0.1,0.27,0.31
0.3,0.15,0.25333333333333335,0.31333333333333335
0.3,0.2,0.275,0.295
0.3,0.25,0.264,0.3
0.3,0.3,0.27,0.2733333333333333
0.3,0.35,0.26571428571428574,0.2542857142857143
0.3,0.4,0.2375,0.2225
0.3,0.45,0.2111111111111111,0.19777777777777777
0.3,0.5,0.19,0.178
0.3,0.55,0.17272727272727273,0.1618181818181818
0.3,0.6,0.15833333333333333,0.14833333333333334
0.3,0.65,0.14615384615384616,0.13692307692307693
0.3,0.7,0.15857142857142856,0.12714285714285714
0.3,0.75,0.21466666666666667,0.11866666666666667
0.3,0.8,0.26375,0.11125
0.3,0.85,0.3070588235294118,0.10470588235294118
0.3,0.9,0.3333333333333333,0.1111111111111111
0.3,0.95,0.3157894736842105,0.15789473684210525
0.3,1.0,0.3,0.2
