hc,prop_covert,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k,overt_inequity_score
0.5555555555555556,0.0,0.0,0.16,0.0,0.16,0.7999999999999999
0.5555555555555556,0.0,0.0,0.1,0.0,0.1,0.5
0.5555555555555556,0.0,0.0,0.08,0.0,0.08,0.39999999999999997
0.5555555555555556,0.022222222222222223,0.04,0.14,0.1111111111111111,0.18000000000000002,0.7875000000000001
0.5555555555555556,0.022222222222222223,0.04,0.04,0.1111111111111111,0.08,0.225
0.5555555555555556,0.022222222222222223,0.02,0.12,0.1111111111111111,0.13999999999999999,0.6749999999999999
0.5555555555555556,0.022222222222222223,0.0,0.12,0.1111111111111111,0.12,0.6749999999999999
0.5555555555555556,0.022222222222222223,0.04,0.1,0.1111111111111111,0.14,0.5625
0.5555555555555556,0.022222222222222223,0.0,0.02,0.1111111111111111,0.02,0.1125
0.5555555555555556,0.022222222222222223,0.06,0.08,0.1111111111111111,0.14,0.45
0.5555555555555556,0.022222222222222223,0.02,0.06,0.1111111111111111,0.08,0.33749999999999997
0.5555555555555556,0.022222222222222223,0.02,0.08,0.1111111111111111,0.1,0.45
0.5555555555555556,0.022222222222222223,0.04,0.08,0.1111111111111111,0.12,0.45
0.5555555555555556,0.044444444444444446,0.08,0.12,0.2222222222222222,0.2,0.7714285714285714
0.5555555555555556,0.044444444444444446,0.06,0.1,0.2222222222222222,0.16,0.6428571428571429
0.5555555555555556,0.044444444444444446,0.04,0.12,0.2222222222222222,0.16,0.7714285714285714
0.5555555555555556,0.044444444444444446,0.06,0.08,0.2222222222222222,0.14,0.5142857142857142
0.5555555555555556,0.044444444444444446,0.1,0.16,0.2222222222222222,0.26,1.0285714285714285
0.5555555555555556,0.044444444444444446,0.02,0.04,0.2222222222222222,0.06,0.2571428571428571
0.5555555555555556,0.044444444444444446,0.08,0.1,0.2222222222222222,0.18,0.6428571428571429
0.5555555555555556,0.044444444444444446,0.08,0.02,0.2222222222222222,0.1,0.12857142857142856
0.5555555555555556,0.044444444444444446,0.0,0.1,0.2222222222222222,0.1,0.6428571428571429
0.5555555555555556,0.044444444444444446,0.06,0.08,0.2222222222222222,0.14,0.5142857142857142
0.5555555555555556,0.06666666666666667,0.16,0.08,0.3333333333333333,0.24,0.5999999999999999
0.5555555555555556,0.06666666666666667,0.06,0.12,0.3333333333333333,0.18,0.8999999999999998
0.5555555555555556,0.06666666666666667,0.06,0.1,0.3333333333333333,0.16,0.7499999999999999
0.5555555555555556,0.06666666666666667,0.12,0.1,0.3333333333333333,0.22,0.7499999999999999
0.5555555555555556,0.06666666666666667,0.1,0.06,0.3333333333333333,0.16,0.4499999999999999
0.5555555555555556,0.06666666666666667,0.02,0.04,0.3333333333333333,0.06,0.29999999999999993
0.5555555555555556,0.06666666666666667,0.06,0.12,0.3333333333333333,0.18,0.8999999999999998
0.5555555555555556,0.06666666666666667,0.04,0.04,0.3333333333333333,0.08,0.29999999999999993
0.5555555555555556,0.06666666666666667,0.04,0.08,0.3333333333333333,0.12,0.5999999999999999
0.5555555555555556,0.06666666666666667,0.1,0.08,0.3333333333333333,0.18,0.5999999999999999
0.5555555555555556,0.08888888888888889,0.14,0.08,0.4444444444444444,0.22000000000000003,0.72
0.5555555555555556,0.08888888888888889,0.08,0.08,0.4444444444444444,0.16,0.72
0.5555555555555556,0.08888888888888889,0.06,0.08,0.4444444444444444,0.14,0.72
0.5555555555555556,0.08888888888888889,0.12,0.02,0.4444444444444444,0.13999999999999999,0.18
0.5555555555555556,0.08888888888888889,0.12,0.1,0.4444444444444444,0.22,0.9
0.5555555555555556,0.08888888888888889,0.04,0.04,0.4444444444444444,0.08,0.36
0.5555555555555556,0.08888888888888889,0.1,0.06,0.4444444444444444,0.16,0.5399999999999999
0.5555555555555556,0.08888888888888889,0.1,0.08,0.4444444444444444,0.18,0.72
0.5555555555555556,0.08888888888888889,0.06,0.08,0.4444444444444444,0.14,0.72
0.5555555555555556,0.08888888888888889,0.08,0.08,0.4444444444444444,0.16,0.72
0.5555555555555556,0.11111111111111112,0.16,0.08,0.5555555555555556,0.24,0.9
0.5555555555555556,0.11111111111111112,0.08,0.1,0.5555555555555556,0.18,1.125
0.5555555555555556,0.11111111111111112,0.08,0.08,0.5555555555555556,0.16,0.9
0.5555555555555556,0.11111111111111112,0.14,0.02,0.5555555555555556,0.16,0.225
0.5555555555555556,0.11111111111111112,0.08,0.04,0.5555555555555556,0.12,0.45
0.5555555555555556,0.11111111111111112,0.1,0.04,0.5555555555555556,0.14,0.45
0.5555555555555556,0.11111111111111112,0.1,0.04,0.5555555555555556,0.14,0.45
0.5555555555555556,0.11111111111111112,0.1,0.08,0.5555555555555556,0.18,0.9
0.5555555555555556,0.11111111111111112,0.08,0.06,0.5555555555555556,0.14,0.6749999999999999
0.5555555555555556,0.11111111111111112,0.16,0.06,0.5555555555555556,0.22,0.6749999999999999
0.5555555555555556,0.13333333333333333,0.18,0.04,0.6666666666666666,0.22,0.5999999999999999
0.5555555555555556,0.13333333333333333,0.08,0.08,0.6666666666666666,0.16,1.1999999999999997
0.5555555555555556,0.13333333333333333,0.1,0.06,0.6666666666666666,0.16,0.8999999999999998
0.5555555555555556,0.13333333333333333,0.12,0.02,0.6666666666666666,0.13999999999999999,0.29999999999999993
0.5555555555555556,0.13333333333333333,0.08,0.04,0.6666666666666666,0.12,0.5999999999999999
0.5555555555555556,0.13333333333333333,0.12,0.02,0.6666666666666666,0.13999999999999999,0.29999999999999993
0.5555555555555556,0.13333333333333333,0.12,0.04,0.6666666666666666,0.16,0.5999999999999999
0.5555555555555556,0.13333333333333333,0.08,0.08,0.6666666666666666,0.16,1.1999999999999997
0.5555555555555556,0.13333333333333333,0.08,0.08,0.6666666666666666,0.16,1.1999999999999997
0.5555555555555556,0.13333333333333333,0.18,0.04,0.6666666666666666,0.22,0.5999999999999999
0.5555555555555556,0.15555555555555556,0.18,0.0,0.7777777777777778,0.18,0.0
0.5555555555555556,0.15555555555555556,0.16,0.08,0.7777777777777778,0.24,1.7999999999999996
0.5555555555555556,0.15555555555555556,0.12,0.02,0.7777777777777778,0.13999999999999999,0.4499999999999999
0.5555555555555556,0.15555555555555556,0.14,0.02,0.7777777777777778,0.16,0.4499999999999999
0.5555555555555556,0.15555555555555556,0.12,0.02,0.7777777777777778,0.13999999999999999,0.4499999999999999
0.5555555555555556,0.15555555555555556,0.16,0.0,0.7777777777777778,0.16,0.0
0.5555555555555556,0.15555555555555556,0.16,0.08,0.7777777777777778,0.24,1.7999999999999996
0.5555555555555556,0.15555555555555556,0.14,0.02,0.7777777777777778,0.16,0.4499999999999999
0.5555555555555556,0.15555555555555556,0.16,0.02,0.7777777777777778,0.18,0.4499999999999999
0.5555555555555556,0.15555555555555556,0.22,0.02,0.7777777777777778,0.24,0.4499999999999999
0.5555555555555556,0.17777777777777778,0.22,0.0,0.8888888888888888,0.22,0.0
0.5555555555555556,0.17777777777777778,0.12,0.08,0.8888888888888888,0.2,3.599999999999999
0.5555555555555556,0.17777777777777778,0.16,0.0,0.8888888888888888,0.16,0.0
0.5555555555555556,0.17777777777777778,0.14,0.0,0.8888888888888888,0.14,0.0
0.5555555555555556,0.17777777777777778,0.18,0.04,0.8888888888888888,0.22,1.7999999999999996
0.5555555555555556,0.17777777777777778,0.16,0.0,0.8888888888888888,0.16,0.0
0.5555555555555556,0.17777777777777778,0.16,0.0,0.8888888888888888,0.16,0.0
0.5555555555555556,0.17777777777777778,0.2,0.02,0.8888888888888888,0.22,0.8999999999999998
0.5555555555555556,0.17777777777777778,0.14,0.0,0.8888888888888888,0.14,0.0
0.5555555555555556,0.17777777777777778,0.16,0.0,0.8888888888888888,0.16,0.0
0.5555555555555556,0.2,0.26,0.0,1.0,0.26,
0.5555555555555556,0.2,0.32,0.0,1.0,0.32,
0.5555555555555556,0.2,0.22,0.0,1.0,0.22,
0.5555555555555556,0.2,0.1,0.0,1.0,0.1,
0.5555555555555556,0.2,0.12,0.0,1.0,0.12,
0.5555555555555556,0.2,0.14,0.0,1.0,0.14,
0.5555555555555556,0.2,0.18,0.0,1.0,0.18,
0.5555555555555556,0.2,0.2,0.0,1.0,0.2,
0.5555555555555556,0.2,0.2,0.0,1.0,0.2,
0.5555555555555556,0.2,0.14,0.0,1.0,0.14,
0.6666666666666666,0.0,0.0,0.06,0.0,0.06,0.3
0.6666666666666666,0.0,0.0,0.14,0.0,0.14,0.7000000000000001
0.6666666666666666,0.0,0.0,0.08,0.0,0.08,0.39999999999999997
0.6666666666666666,0.0,0.0,0.14,0.0,0.14,0.7000000000000001
0.6666666666666666,0.0,0.0,0.06,0.0,0.06,0.3
0.6666666666666666,0.0,0.0,0.02,0.0,0.02,0.09999999999999999
0.6666666666666666,0.0,0.0,0.16,0.0,0.16,0.7999999999999999
0.6666666666666666,0.0,0.0,0.16,0.0,0.16,0.7999999999999999
0.6666666666666666,0.0,0.0,0.1,0.0,0.1,0.5
0.6666666666666666,0.0,0.0,0.08,0.0,0.08,0.39999999999999997
0.6666666666666666,0.022222222222222223,0.04,0.16,0.1111111111111111,0.2,0.9
0.6666666666666666,0.022222222222222223,0.04,0.16,0.1111111111111111,0.2,0.9
0.6666666666666666,0.022222222222222223,0.02,0.12,0.1111111111111111,0.13999999999999999,0.6749999999999999
0.6666666666666666,0.022222222222222223,0.0,0.06,0.1111111111111111,0.06,0.33749999999999997
0.6666666666666666,0.022222222222222223,0.04,0.16,0.1111111111111111,0.2,0.9
0.6666666666666666,0.022222222222222223,0.0,0.02,0.1111111111111111,0.02,0.1125
0.6666666666666666,0.022222222222222223,0.04,0.08,0.1111111111111111,0.12,0.45
0.6666666666666666,0.022222222222222223,0.08,0.06,0.1111111111111111,0.14,0.33749999999999997
0.6666666666666666,0.022222222222222223,0.0,0.08,0.1111111111111111,0.08,0.45
0.6666666666666666,0.022222222222222223,0.04,0.12,0.1111111111111111,0.16,0.6749999999999999
0.6666666666666666,0.044444444444444446,0.1,0.1,0.2222222222222222,0.2,0.6428571428571429
0.6666666666666666,0.044444444444444446,0.08,0.12,0.2222222222222222,0.2,0.7714285714285714
0.6666666666666666,0.044444444444444446,0.02,0.04,0.2222222222222222,0.06,0.2571428571428571
0.6666666666666666,0.044444444444444446,0.04,0.06,0.2222222222222222,0.1,0.3857142857142857
0.6666666666666666,0.044444444444444446,0.06,0.1,0.2222222222222222,0.16,0.6428571428571429
0.6666666666666666,0.044444444444444446,0.02,0.02,0.2222222222222222,0.04,0.12857142857142856
0.6666666666666666,0.044444444444444446,0.04,0.08,0.2222222222222222,0.12,0.5142857142857142
0.6666666666666666,0.044444444444444446,0.1,0.1,0.2222222222222222,0.2,0.6428571428571429
0.6666666666666666,0.044444444444444446,0.0,0.08,0.2222222222222222,0.08,0.5142857142857142
0.6666666666666666,0.044444444444444446,0.06,0.14,0.2222222222222222,0.2,0.9
0.6666666666666666,0.06666666666666667,0.16,0.1,0.3333333333333333,0.26,0.7499999999999999
0.6666666666666666,0.06666666666666667,0.04,0.14,0.3333333333333333,0.18000000000000002,1.0499999999999998
0.6666666666666666,0.06666666666666667,0.06,0.08,0.3333333333333333,0.14,0.5999999999999999
0.6666666666666666,0.06666666666666667,0.12,0.1,0.3333333333333333,0.22,0.7499999999999999
0.6666666666666666,0.06666666666666667,0.12,0.08,0.3333333333333333,0.2,0.5999999999999999
0.6666666666666666,0.06666666666666667,0.04,0.06,0.3333333333333333,0.1,0.4499999999999999
0.6666666666666666,0.06666666666666667,0.08,0.1,0.3333333333333333,0.18,0.7499999999999999
0.6666666666666666,0.06666666666666667,0.08,0.1,0.3333333333333333,0.18,0.7499999999999999
0.6666666666666666,0.06666666666666667,0.06,0.1,0.3333333333333333,0.16,0.7499999999999999
0.6666666666666666,0.06666666666666667,0.06,0.06,0.3333333333333333,0.12,0.4499999999999999
0.6666666666666666,0.08888888888888889,0.18,0.1,0.4444444444444444,0.28,0.9
0.6666666666666666,0.08888888888888889,0.08,0.2,0.4444444444444444,0.28,1.8
0.6666666666666666,0.08888888888888889,0.08,0.08,0.4444444444444444,0.16,0.72
0.6666666666666666,0.08888888888888889,0.16,0.08,0.4444444444444444,0.24,0.72
0.6666666666666666,0.08888888888888889,0.06,0.08,0.4444444444444444,0.14,0.72
0.6666666666666666,0.08888888888888889,0.06,0.06,0.4444444444444444,0.12,0.5399999999999999
0.6666666666666666,0.08888888888888889,0.1,0.04,0.4444444444444444,0.14,0.36
0.6666666666666666,0.08888888888888889,0.12,0.1,0.4444444444444444,0.22,0.9
0.6666666666666666,0.08888888888888889,0.08,0.08,0.4444444444444444,0.16,0.72
0.6666666666666666,0.08888888888888889,0.14,0.1,0.4444444444444444,0.24000000000000002,0.9
0.6666666666666666,0.11111111111111112,0.22,0.08,0.5555555555555556,0.3,0.9
0.6666666666666666,0.11111111111111112,0.08,0.12,0.5555555555555556,0.2,1.3499999999999999
0.6666666666666666,0.11111111111111112,0.08,0.04,0.5555555555555556,0.12,0.45
0.6666666666666666,0.11111111111111112,0.12,0.02,0.5555555555555556,0.13999999999999999,0.225
0.6666666666666666,0.11111111111111112,0.1,0.06,0.5555555555555556,0.16,0.6749999999999999
0.6666666666666666,0.11111111111111112,0.2,0.04,0.5555555555555556,0.24000000000000002,0.45
0.6666666666666666,0.11111111111111112,0.1,0.06,0.5555555555555556,0.16,0.6749999999999999
0.6666666666666666,0.11111111111111112,0.1,0.06,0.5555555555555556,0.16,0.6749999999999999
0.6666666666666666,0.11111111111111112,0.12,0.12,0.5555555555555556,0.24,1.3499999999999999
0.6666666666666666,0.11111111111111112,0.18,0.08,0.5555555555555556,0.26,0.9
0.6666666666666666,0.13333333333333333,0.22,0.04,0.6666666666666666,0.26,0.5999999999999999
0.6666666666666666,0.13333333333333333,0.08,0.08,0.6666666666666666,0.16,1.1999999999999997
0.6666666666666666,0.13333333333333333,0.1,0.04,0.6666666666666666,0.14,0.5999999999999999
0.6666666666666666,0.13333333333333333,0.18,0.0,0.6666666666666666,0.18,0.0
0.6666666666666666,0.13333333333333333,0.08,0.04,0.6666666666666666,0.12,0.5999999999999999
0.6666666666666666,0.13333333333333333,0.16,0.02,0.6666666666666666,0.18,0.29999999999999993
0.6666666666666666,0.13333333333333333,0.18,0.04,0.6666666666666666,0.22,0.5999999999999999
0.6666666666666666,0.13333333333333333,0.12,0.06,0.6666666666666666,0.18,0.8999999999999998
0.6666666666666666,0.13333333333333333,0.16,0.06,0.6666666666666666,0.22,0.8999999999999998
0.6666666666666666,0.13333333333333333,0.12,0.04,0.6666666666666666,0.16,0.5999999999999999
0.6666666666666666,0.15555555555555556,0.22,0.04,0.7777777777777778,0.26,0.8999999999999998
0.6666666666666666,0.15555555555555556,0.14,0.1,0.7777777777777778,0.24000000000000002,2.2499999999999996
0.6666666666666666,0.15555555555555556,0.12,0.06,0.7777777777777778,0.18,1.3499999999999996
0.6666666666666666,0.15555555555555556,0.14,0.02,0.7777777777777778,0.16,0.4499999999999999
0.6666666666666666,0.15555555555555556,0.24,0.04,0.7777777777777778,0.27999999999999997,0.8999999999999998
0.6666666666666666,0.15555555555555556,0.12,0.02,0.7777777777777778,0.13999999999999999,0.4499999999999999
0.6666666666666666,0.15555555555555556,0.14,0.06,0.7777777777777778,0.2,1.3499999999999996
0.6666666666666666,0.15555555555555556,0.16,0.02,0.7777777777777778,0.18,0.4499999999999999
0.6666666666666666,0.15555555555555556,0.22,0.04,0.7777777777777778,0.26,0.8999999999999998
0.6666666666666666,0.15555555555555556,0.14,0.02,0.7777777777777778,0.16,0.4499999999999999
0.6666666666666666,0.17777777777777778,0.22,0.0,0.8888888888888888,0.22,0.0
0.6666666666666666,0.17777777777777778,0.14,0.1,0.8888888888888888,0.24000000000000002,4.499999999999999
0.6666666666666666,0.17777777777777778,0.14,0.0,0.8888888888888888,0.14,0.0
0.6666666666666666,0.17777777777777778,0.18,0.0,0.8888888888888888,0.18,0.0
0.6666666666666666,0.17777777777777778,0.14,0.02,0.8888888888888888,0.16,0.8999999999999998
0.6666666666666666,0.17777777777777778,0.14,0.0,0.8888888888888888,0.14,0.0
0.6666666666666666,0.17777777777777778,0.22,0.0,0.8888888888888888,0.22,0.0
0.6666666666666666,0.17777777777777778,0.2,0.0,0.8888888888888888,0.2,0.0
0.6666666666666666,0.17777777777777778,0.12,0.0,0.8888888888888888,0.12,0.0
0.6666666666666666,0.17777777777777778,0.14,0.0,0.8888888888888888,0.14,0.0
0.6666666666666666,0.2,0.28,0.0,1.0,0.28,
0.6666666666666666,0.2,0.26,0.0,1.0,0.26,
0.6666666666666666,0.2,0.18,0.0,1.0,0.18,
0.6666666666666666,0.2,0.16,0.0,1.0,0.16,
0.6666666666666666,0.2,0.16,0.0,1.0,0.16,
0.6666666666666666,0.2,0.2,0.0,1.0,0.2,
0.6666666666666666,0.2,0.22,0.0,1.0,0.22,
0.6666666666666666,0.2,0.24,0.0,1.0,0.24,
0.6666666666666666,0.2,0.16,0.0,1.0,0.16,
0.6666666666666666,0.2,0.18,0.0,1.0,0.18,
0.7777777777777777,0.0,0.0,0.06,0.0,0.06,0.3
0.7777777777777777,0.0,0.0,0.14,0.0,0.14,0.7000000000000001
0.7777777777777777,0.0,0.0,0.08,0.0,0.08,0.39999999999999997
0.7777777777777777,0.0,0.0,0.14,0.0,0.14,0.7000000000000001
0.7777777777777777,0.0,0.0,0.06,0.0,0.06,0.3
0.7777777777777777,0.0,0.0,0.02,0.0,0.02,0.09999999999999999
0.7777777777777777,0.0,0.0,0.16,0.0,0.16,0.7999999999999999
0.7777777777777777,0.0,0.0,0.16,0.0,0.16,0.7999999999999999
0.7777777777777777,0.0,0.0,0.1,0.0,0.1,0.5
0.7777777777777777,0.0,0.0,0.08,0.0,0.08,0.39999999999999997
0.7777777777777777,0.022222222222222223,0.06,0.12,0.1111111111111111,0.18,0.6749999999999999
0.7777777777777777,0.022222222222222223,0.06,0.2,0.1111111111111111,0.26,1.125
0.7777777777777777,0.022222222222222223,0.04,0.12,0.1111111111111111,0.16,0.6749999999999999
0.7777777777777777,0.022222222222222223,0.06,0.08,0.1111111111111111,0.14,0.45
0.7777777777777777,0.022222222222222223,0.06,0.16,0.1111111111111111,0.22,0.9
0.7777777777777777,0.022222222222222223,0.0,0.04,0.1111111111111111,0.04,0.225
0.7777777777777777,0.022222222222222223,0.02,0.12,0.1111111111111111,0.13999999999999999,0.6749999999999999
0.7777777777777777,0.022222222222222223,0.04,0.04,0.1111111111111111,0.08,0.225
0.7777777777777777,0.022222222222222223,0.0,0.08,0.1111111111111111,0.08,0.45
0.7777777777777777,0.022222222222222223,0.04,0.18,0.1111111111111111,0.22,1.0125
0.7777777777777777,0.044444444444444446,0.08,0.12,0.2222222222222222,0.2,0.7714285714285714
0.7777777777777777,0.044444444444444446,0.06,0.18,0.2222222222222222,0.24,1.157142857142857
0.7777777777777777,0.044444444444444446,0.06,0.1,0.2222222222222222,0.16,0.6428571428571429
0.7777777777777777,0.044444444444444446,0.08,0.06,0.2222222222222222,0.14,0.3857142857142857
0.7777777777777777,0.044444444444444446,0.06,0.12,0.2222222222222222,0.18,0.7714285714285714
0.7777777777777777,0.044444444444444446,0.0,0.02,0.2222222222222222,0.02,0.12857142857142856
0.7777777777777777,0.044444444444444446,0.08,0.14,0.2222222222222222,0.22000000000000003,0.9
0.7777777777777777,0.044444444444444446,0.06,0.1,0.2222222222222222,0.16,0.6428571428571429
0.7777777777777777,0.044444444444444446,0.04,0.06,0.2222222222222222,0.1,0.3857142857142857
0.7777777777777777,0.044444444444444446,0.06,0.1,0.2222222222222222,0.16,0.6428571428571429
0.7777777777777777,0.06666666666666667,0.12,0.08,0.3333333333333333,0.2,0.5999999999999999
0.7777777777777777,0.06666666666666667,0.08,0.18,0.3333333333333333,0.26,1.3499999999999996
0.7777777777777777,0.06666666666666667,0.04,0.14,0.3333333333333333,0.18000000000000002,1.0499999999999998
0.7777777777777777,0.06666666666666667,0.12,0.08,0.3333333333333333,0.2,0.5999999999999999
0.7777777777777777,0.06666666666666667,0.12,0.1,0.3333333333333333,0.22,0.7499999999999999
0.7777777777777777,0.06666666666666667,0.02,0.06,0.3333333333333333,0.08,0.4499999999999999
0.7777777777777777,0.06666666666666667,0.06,0.08,0.3333333333333333,0.14,0.5999999999999999
0.7777777777777777,0.06666666666666667,0.1,0.06,0.3333333333333333,0.16,0.4499999999999999
0.7777777777777777,0.06666666666666667,0.06,0.1,0.3333333333333333,0.16,0.7499999999999999
0.7777777777777777,0.06666666666666667,0.08,0.06,0.3333333333333333,0.14,0.4499999999999999
0.7777777777777777,0.08888888888888889,0.12,0.1,0.4444444444444444,0.22,0.9
0.7777777777777777,0.08888888888888889,0.08,0.14,0.4444444444444444,0.22000000000000003,1.26
0.7777777777777777,0.08888888888888889,0.04,0.08,0.4444444444444444,0.12,0.72
0.7777777777777777,0.08888888888888889,0.24,0.0,0.4444444444444444,0.24,0.0
